SentenceID,Technique,SentenceText,User_ID,Response
232,1,"Furthermore, if you want to exploit polymorphic behavior you must use pointers, even if there is no explicit need to cast to derived classes in your code, as far as I can see.",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
233,1,"If your code uses the class as a <code>QObject</code> for any reason other than to get meta information, you are almost certainly using it incorrectly if you are trying to store it by value (as explained by G. Giordano in their answer).",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
240,6,"Misuse considerations aside, in order to JSON-ify a <code>QVariant</code> that stores a <code>QObject</code> subclass by value, you can use the <code>QMetaType::create</code> method and pass it the user type id and <code>yourQVariant.constData()</code>.",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
241,1,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
241,2,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
241,6,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
262,1,You shouldn't use <code>contains/1</code> as it will not work the way you might expect it,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
262,3,You shouldn't use <code>contains/1</code> as it will not work the way you might expect it,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
263,1,It will recursively check if all parts are contained.,0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
264,1,"So not only will it check if the string is contained in the array, but if the string is also a substring",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
264,2,"So not only will it check if the string is contained in the array, but if the string is also a substring",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
264,6,"So not only will it check if the string is contained in the array, but if the string is also a substring",0f6f9cc0bcb338401e6e9ad2aac3aa7f,Agree
201,3,You should cast your data to the <code>[[String: Any]]</code> type because you have array in response.,11e321cebd307d56075b6bf9ca4248c7,Strongly agree
202,1,Or if you want to get just only one <code>[String: Any]</code> object from response you can write:,11e321cebd307d56075b6bf9ca4248c7,Strongly agree
203,2,Or if your object can be an array or not an array (but it sounds a little bit strange) you could try to cast to several possible types.,11e321cebd307d56075b6bf9ca4248c7,Disagree
203,1,Or if your object can be an array or not an array (but it sounds a little bit strange) you could try to cast to several possible types.,11e321cebd307d56075b6bf9ca4248c7,Disagree
204,1,"You can use session storage if you want the data to be retrieved once <strong>PER SESSION</strong> or local storage if you want to have better control of the data's ""expiration"".",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
205,2,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
205,1,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
206,1,If you're correctly sending change/delete requests - they will be memorized and refresh will read updated data (if not cached).,11e321cebd307d56075b6bf9ca4248c7,Strongly agree
207,3,If it's a SPA (Single Page App) there is no need for refresh - it shouldn't happen.,11e321cebd307d56075b6bf9ca4248c7,Strongly agree
223,1,"Then, if the content may have been updated, you should override the previously downloaded files with the new ones, at app launch.",11e321cebd307d56075b6bf9ca4248c7,Disagree
224,2,Please tell me if you need help for Swift translation :),11e321cebd307d56075b6bf9ca4248c7,Neither agree or disagree
224,1,Please tell me if you need help for Swift translation :),11e321cebd307d56075b6bf9ca4248c7,Neither agree or disagree
225,1,"regarding sending app to background , the content won't reset if the app is left working by IOS , but if closed you will get a new launch when you open it again with array content is initiated from the begining",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
243,6,"You are trying to cast to <code>[String: Any]</code>, but you have an array of <code>[String: Any]</code> because your response enclosed in <code>[]</code> brackets.",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
254,6,"Solution :- <em>You must use database</em> , when you save data you do it in db , when you delete data , you delete it from db &amp; when you fetch data then you fetch from db.",11e321cebd307d56075b6bf9ca4248c7,Strongly agree
255,3,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",11e321cebd307d56075b6bf9ca4248c7,Disagree
255,6,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",11e321cebd307d56075b6bf9ca4248c7,Disagree
204,1,"You can use session storage if you want the data to be retrieved once <strong>PER SESSION</strong> or local storage if you want to have better control of the data's ""expiration"".",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
205,2,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
205,1,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
206,1,If you're correctly sending change/delete requests - they will be memorized and refresh will read updated data (if not cached).,190b2cf87a5569b0aa93aacda8da876a,Neither agree or disagree
207,3,If it's a SPA (Single Page App) there is no need for refresh - it shouldn't happen.,190b2cf87a5569b0aa93aacda8da876a,Disagree
208,1,People might be able to give better answers if you include the following:,190b2cf87a5569b0aa93aacda8da876a,Strongly disagree
209,1,If your json contains from 0.....N number of persons then <code>BatchUpdate</code> is good solution for you this may reduce your database round trip if you have performance requirement,190b2cf87a5569b0aa93aacda8da876a,Agree
209,2,If your json contains from 0.....N number of persons then <code>BatchUpdate</code> is good solution for you this may reduce your database round trip if you have performance requirement,190b2cf87a5569b0aa93aacda8da876a,Agree
209,3,If your json contains from 0.....N number of persons then <code>BatchUpdate</code> is good solution for you this may reduce your database round trip if you have performance requirement,190b2cf87a5569b0aa93aacda8da876a,Agree
210,1,"<a href=""https://jishnutkl.wordpress.com/tag/mysql-bulk-insert-from-c-net/"" rel=""nofollow noreferrer"">Here</a> is good article if you have to use <code>StoedProcedure</code> as insert command.",190b2cf87a5569b0aa93aacda8da876a,Disagree
223,1,"Then, if the content may have been updated, you should override the previously downloaded files with the new ones, at app launch.",190b2cf87a5569b0aa93aacda8da876a,Strongly disagree
224,2,Please tell me if you need help for Swift translation :),190b2cf87a5569b0aa93aacda8da876a,Strongly disagree
224,1,Please tell me if you need help for Swift translation :),190b2cf87a5569b0aa93aacda8da876a,Strongly disagree
225,1,"regarding sending app to background , the content won't reset if the app is left working by IOS , but if closed you will get a new launch when you open it again with array content is initiated from the begining",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
254,6,"Solution :- <em>You must use database</em> , when you save data you do it in db , when you delete data , you delete it from db &amp; when you fetch data then you fetch from db.",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
255,3,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
255,6,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",190b2cf87a5569b0aa93aacda8da876a,Strongly agree
257,6,"and here how you can insert to db :
for ADO.Net : <a href=""https://msdn.microsoft.com/en-us/library/ms233812.aspx"" rel=""nofollow noreferrer"">https://msdn.microsoft.com/en-us/library/ms233812.aspx</a>",190b2cf87a5569b0aa93aacda8da876a,Agree
173,1,But if you need to use older versions:,1abff8f3c01fdafd3bcd19f87c394ce4,Agree
175,3,Then your <code>typings.d.ts</code> should be in the <code>src</code> directory as described in <code>include</code> property,1abff8f3c01fdafd3bcd19f87c394ce4,Agree
177,1,"Don't mix <code>var</code> and <code>let</code>/<code>const</code> - if you're using ES6, which you should be, always use <code>const</code>, except when you need to reassign, in which case use <code>let</code>.",1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
177,3,"Don't mix <code>var</code> and <code>let</code>/<code>const</code> - if you're using ES6, which you should be, always use <code>const</code>, except when you need to reassign, in which case use <code>let</code>.",1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
178,1,Next we add custom getter and setter for public property which checks each it is invoked if <code>_isPlaying</code> is null.,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
179,2,And if so it returns your default value.,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
179,1,And if so it returns your default value.,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
180,3,Otherwise you should consider using another json library like Jackson which as I know supports Kotlin well.,1abff8f3c01fdafd3bcd19f87c394ce4,Agree
241,1,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
241,2,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
241,6,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
245,1,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1abff8f3c01fdafd3bcd19f87c394ce4,Agree
245,2,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1abff8f3c01fdafd3bcd19f87c394ce4,Agree
245,6,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1abff8f3c01fdafd3bcd19f87c394ce4,Agree
249,6,"Otherwise, it returns the value stored in <code>_isPlaying</code>",1abff8f3c01fdafd3bcd19f87c394ce4,Neither agree or disagree
220,2,For example if the given date range is valid.,1bd1c455f2839dc7cbc6251537f3da8c,Disagree
220,1,For example if the given date range is valid.,1bd1c455f2839dc7cbc6251537f3da8c,Disagree
221,1,"Stating this, if a returning error code cannot be used to figure out the exact problem of the request, the design of the API interface <strong>might</strong> be not optimal.",1bd1c455f2839dc7cbc6251537f3da8c,Neither agree or disagree
222,3,"But I think in your case, you should rather investigate why the client is unable to display the <code>errorMsg</code> - this should be the best and most flexible way to go to add additional validations in the future.",1bd1c455f2839dc7cbc6251537f3da8c,Agree
227,1,Pay attention if you need to serialize the data.,1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
228,2,I hope the explanation makes sense and check the documentation if you need more info.,1bd1c455f2839dc7cbc6251537f3da8c,Strongly disagree
228,1,I hope the explanation makes sense and check the documentation if you need more info.,1bd1c455f2839dc7cbc6251537f3da8c,Strongly disagree
229,3,"The function needs to be of type JsonResult, and the returned value of Json using  JsonRequestBehavior.AllowGet.",1bd1c455f2839dc7cbc6251537f3da8c,Agree
230,3,If you use console.log the result returned from the mvc controller and view it in the browser inspect you'll see the object with lots of other info and the values you want are in the .data section of the object.,1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
231,1,"Probably, the compiler is giving you a warning, but allows you to have such a constructor, even if it will result in undefined behavior or <strong>slicing</strong> an instance of <code>MyObject</code> every time it is passed by value.",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
231,3,"Probably, the compiler is giving you a warning, but allows you to have such a constructor, even if it will result in undefined behavior or <strong>slicing</strong> an instance of <code>MyObject</code> every time it is passed by value.",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
232,2,"Furthermore, if you want to exploit polymorphic behavior you must use pointers, even if there is no explicit need to cast to derived classes in your code, as far as I can see.",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
232,1,"Furthermore, if you want to exploit polymorphic behavior you must use pointers, even if there is no explicit need to cast to derived classes in your code, as far as I can see.",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
233,1,"If your code uses the class as a <code>QObject</code> for any reason other than to get meta information, you are almost certainly using it incorrectly if you are trying to store it by value (as explained by G. Giordano in their answer).",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
238,6,This validation error message should be human-readable and it should be okay for the client to display it to the user.,1bd1c455f2839dc7cbc6251537f3da8c,Agree
240,6,"Misuse considerations aside, in order to JSON-ify a <code>QVariant</code> that stores a <code>QObject</code> subclass by value, you can use the <code>QMetaType::create</code> method and pass it the user type id and <code>yourQVariant.constData()</code>.",1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
246,6,Normally one of the layers requires the use of services and you can have your controllers and your services (the place where you get the raw data from the server and you make the request.,1bd1c455f2839dc7cbc6251537f3da8c,Strongly agree
173,1,But if you need to use older versions:,1e291d9f8c99470ffa480486a34873f5,Neither agree or disagree
175,3,Then your <code>typings.d.ts</code> should be in the <code>src</code> directory as described in <code>include</code> property,1e291d9f8c99470ffa480486a34873f5,Agree
177,1,"Don't mix <code>var</code> and <code>let</code>/<code>const</code> - if you're using ES6, which you should be, always use <code>const</code>, except when you need to reassign, in which case use <code>let</code>.",1e291d9f8c99470ffa480486a34873f5,Agree
177,3,"Don't mix <code>var</code> and <code>let</code>/<code>const</code> - if you're using ES6, which you should be, always use <code>const</code>, except when you need to reassign, in which case use <code>let</code>.",1e291d9f8c99470ffa480486a34873f5,Agree
189,1,"Another thing to notice, is that <code>require</code> is synchronous, so if your JSON is specially large, the first time you instanciate <code>MyClass</code> the event loop will be blocked.",1e291d9f8c99470ffa480486a34873f5,Strongly agree
191,2,"I'd only put <code>require</code> inside the constructor if it was a dynamic dependency, like <code>const wordlist = require(</code>./config/lang/${lang}.json<code>)</code>.",1e291d9f8c99470ffa480486a34873f5,Agree
191,1,"I'd only put <code>require</code> inside the constructor if it was a dynamic dependency, like <code>const wordlist = require(</code>./config/lang/${lang}.json<code>)</code>.",1e291d9f8c99470ffa480486a34873f5,Agree
204,1,"You can use session storage if you want the data to be retrieved once <strong>PER SESSION</strong> or local storage if you want to have better control of the data's ""expiration"".",1e291d9f8c99470ffa480486a34873f5,Strongly agree
205,2,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",1e291d9f8c99470ffa480486a34873f5,Agree
205,1,"You could put the data in <a href=""https://developer.mozilla.org/en-US/docs/Web/API/Window/localStorage"" rel=""nofollow noreferrer""><code>localStorage</code></a> and always check if there is some data there before doing the request.",1e291d9f8c99470ffa480486a34873f5,Agree
206,1,If you're correctly sending change/delete requests - they will be memorized and refresh will read updated data (if not cached).,1e291d9f8c99470ffa480486a34873f5,Neither agree or disagree
207,3,If it's a SPA (Single Page App) there is no need for refresh - it shouldn't happen.,1e291d9f8c99470ffa480486a34873f5,Neither agree or disagree
220,2,For example if the given date range is valid.,1e291d9f8c99470ffa480486a34873f5,Disagree
220,1,For example if the given date range is valid.,1e291d9f8c99470ffa480486a34873f5,Disagree
221,1,"Stating this, if a returning error code cannot be used to figure out the exact problem of the request, the design of the API interface <strong>might</strong> be not optimal.",1e291d9f8c99470ffa480486a34873f5,Disagree
222,3,"But I think in your case, you should rather investigate why the client is unable to display the <code>errorMsg</code> - this should be the best and most flexible way to go to add additional validations in the future.",1e291d9f8c99470ffa480486a34873f5,Strongly agree
223,1,"Then, if the content may have been updated, you should override the previously downloaded files with the new ones, at app launch.",1e291d9f8c99470ffa480486a34873f5,Agree
224,2,Please tell me if you need help for Swift translation :),1e291d9f8c99470ffa480486a34873f5,Disagree
224,1,Please tell me if you need help for Swift translation :),1e291d9f8c99470ffa480486a34873f5,Disagree
225,1,"regarding sending app to background , the content won't reset if the app is left working by IOS , but if closed you will get a new launch when you open it again with array content is initiated from the begining",1e291d9f8c99470ffa480486a34873f5,Agree
238,6,This validation error message should be human-readable and it should be okay for the client to display it to the user.,1e291d9f8c99470ffa480486a34873f5,Agree
241,1,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1e291d9f8c99470ffa480486a34873f5,Agree
241,2,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1e291d9f8c99470ffa480486a34873f5,Agree
241,6,But if you have an <code>include</code> property in your <code>tsconfig.json</code>:,1e291d9f8c99470ffa480486a34873f5,Agree
245,1,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1e291d9f8c99470ffa480486a34873f5,Agree
245,2,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1e291d9f8c99470ffa480486a34873f5,Agree
245,6,"Use <code>.reduce</code> to convert the array into an object, as you're doing, but then you need to <code>.find</code> twice to see if the matching <code>name</code> and then if the matching <code>value</code> object exists.",1e291d9f8c99470ffa480486a34873f5,Agree
252,3,"So, yes, in my opinion, <code>require</code> calls should be at the top, unless you know what you're doing, or you're loading a dynamic dependency.",1e291d9f8c99470ffa480486a34873f5,Agree
252,6,"So, yes, in my opinion, <code>require</code> calls should be at the top, unless you know what you're doing, or you're loading a dynamic dependency.",1e291d9f8c99470ffa480486a34873f5,Agree
254,6,"Solution :- <em>You must use database</em> , when you save data you do it in db , when you delete data , you delete it from db &amp; when you fetch data then you fetch from db.",1e291d9f8c99470ffa480486a34873f5,Agree
255,3,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",1e291d9f8c99470ffa480486a34873f5,Agree
255,6,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",1e291d9f8c99470ffa480486a34873f5,Agree
217,1,"You can use this regex if you have to use <code>type=""text""</code>",2a8581d33179ed475cf9cfcada387e57,Strongly agree
218,2,If it passes this validation then you check if it exceedes the max value of your input.,2a8581d33179ed475cf9cfcada387e57,Neither agree or disagree
218,1,If it passes this validation then you check if it exceedes the max value of your input.,2a8581d33179ed475cf9cfcada387e57,Neither agree or disagree
219,3,"For the min value, the user cannot enter something below <code>0</code> because to do that he should be able to write <code>-</code>, which doesn't pass the first condition ( numbers only )",2a8581d33179ed475cf9cfcada387e57,Agree
220,2,For example if the given date range is valid.,2a8581d33179ed475cf9cfcada387e57,Agree
220,1,For example if the given date range is valid.,2a8581d33179ed475cf9cfcada387e57,Agree
221,1,"Stating this, if a returning error code cannot be used to figure out the exact problem of the request, the design of the API interface <strong>might</strong> be not optimal.",2a8581d33179ed475cf9cfcada387e57,Agree
222,3,"But I think in your case, you should rather investigate why the client is unable to display the <code>errorMsg</code> - this should be the best and most flexible way to go to add additional validations in the future.",2a8581d33179ed475cf9cfcada387e57,Agree
223,1,"Then, if the content may have been updated, you should override the previously downloaded files with the new ones, at app launch.",2a8581d33179ed475cf9cfcada387e57,Agree
224,2,Please tell me if you need help for Swift translation :),2a8581d33179ed475cf9cfcada387e57,Neither agree or disagree
224,1,Please tell me if you need help for Swift translation :),2a8581d33179ed475cf9cfcada387e57,Neither agree or disagree
225,1,"regarding sending app to background , the content won't reset if the app is left working by IOS , but if closed you will get a new launch when you open it again with array content is initiated from the begining",2a8581d33179ed475cf9cfcada387e57,Agree
238,6,This validation error message should be human-readable and it should be okay for the client to display it to the user.,2a8581d33179ed475cf9cfcada387e57,Strongly agree
250,6,"If your input field values are numbers, then you can use input type 'number' .",2a8581d33179ed475cf9cfcada387e57,Strongly agree
255,3,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",2a8581d33179ed475cf9cfcada387e57,Agree
255,6,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",2a8581d33179ed475cf9cfcada387e57,Agree
181,1,"and perhaps a third, but a casual scan of the Construct project pages doesn't tell me if it is available: have Construct output JSON or at least a JSON-compatible dictionary, perhaps by using adapters.",2ebf68fd3883774de5aeeaafdefae460,Neither agree or disagree
183,3,"In this case skipping just by type should suffice, but in case the <code>_io</code> key holds some other undesirable data this guarantees it won't be in the final result.",2ebf68fd3883774de5aeeaafdefae460,Agree
184,2,"Of course, if your structure contains some other exotic data or data that is represented in JSON differently based on its type, this approach might mess it up as it turns all mappings into <code>dict</code> and all sequences into <code>list</code>.",2ebf68fd3883774de5aeeaafdefae460,Neither agree or disagree
184,1,"Of course, if your structure contains some other exotic data or data that is represented in JSON differently based on its type, this approach might mess it up as it turns all mappings into <code>dict</code> and all sequences into <code>list</code>.",2ebf68fd3883774de5aeeaafdefae460,Neither agree or disagree
197,2,"Check the result of <code>localeCompare</code> on the property <code>user</code>, if it is either <code>-1</code> or <code>1</code> then return that result.",2ebf68fd3883774de5aeeaafdefae460,Strongly agree
197,1,"Check the result of <code>localeCompare</code> on the property <code>user</code>, if it is either <code>-1</code> or <code>1</code> then return that result.",2ebf68fd3883774de5aeeaafdefae460,Strongly agree
198,1,This works because <code>||</code> will only consider the second component if the <code>localeCompare</code> is zero.,2ebf68fd3883774de5aeeaafdefae460,Strongly agree
199,3,"I also want to point out that <code>||</code> is not only making the checking of the statement concise, it also allows you to chain further checks in your sorting requirement.",2ebf68fd3883774de5aeeaafdefae460,Agree
200,1,"This alternative compares the usernames first <strong>(faster than a precipitated localeCompare execution)</strong>, if they are equal then a common comparison between integers is executed.",2ebf68fd3883774de5aeeaafdefae460,Agree
223,1,"Then, if the content may have been updated, you should override the previously downloaded files with the new ones, at app launch.",2ebf68fd3883774de5aeeaafdefae460,Neither agree or disagree
224,2,Please tell me if you need help for Swift translation :),2ebf68fd3883774de5aeeaafdefae460,Strongly disagree
224,1,Please tell me if you need help for Swift translation :),2ebf68fd3883774de5aeeaafdefae460,Strongly disagree
225,1,"regarding sending app to background , the content won't reset if the app is left working by IOS , but if closed you will get a new launch when you open it again with array content is initiated from the begining",2ebf68fd3883774de5aeeaafdefae460,Agree
239,6,If it returned a falsy value (<strong>i.e.</strong> <code>0</code>) then the value of the other operand of <code>||</code> will be returned (which is sorting by <code>timestamp</code>),2ebf68fd3883774de5aeeaafdefae460,Agree
255,3,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",2ebf68fd3883774de5aeeaafdefae460,Agree
255,6,"regarding the download every launch , i recommend having expire or new data flag , you should store them in a file/coreData or any other alternative and , it's best to implement <code>Codable</code> , to read them as <code>Data</code> to objects and vice versa when saving",2ebf68fd3883774de5aeeaafdefae460,Agree
